state,lgc,population,land_size_klm2,senatorial_district,Male,Female,lgc_value,lgc_faac_per_capita,lgc_rank,prev_month_lgc,current_month_lgc,,,
Ekiti,Ekiti West,179600,371.319,B,91241,88359,72949243.59,406.1761893,520,148526051.8,158686776.7,
Ekiti,Emure,94264,305.304,C,47767,46497,60110629.7,637.6838422,743,122803662.1,131088689,
Ekiti,Ido-Osi,160001,235.303,A,81461,78540,74051487.17,462.8189022,496,146972675.5,157557040.1,
Ekiti,Ijero,221873,396.971,B,112363,109510,79232147.87,357.1058573,355,161036860.2,172120888.3,
Ekiti,Ikere,148558,266.445,C,69252,79306,69187064.59,465.7242598,611,140008885.6,149688346.2,
Ekiti,Ikole,170414,1090.64,A,86873,83541,74145347.43,435.0895316,491,148321918.2,158838933.8,
Ekiti,Ilejemeji,43459,96.508,A,22010,21449,52032260.27,1197.272378,773,107121325.5,114191015.9,
Ekiti,Irepodun/Ifelodun,131330,361.746,B,66289,65041,65947378.78,502.1501468,671,133985253.6,143158791.7,
Ekiti,Ise/Orun,113951,438.234,C,57743,56208,64353901.5,564.7506516,691,130162217.7,139146964.7,
Ekiti,Moba,145408,202.801,A,75747,69661,69020427.42,474.6673321,616,139709397.8,149362113.6,
Ekiti,Oye,137796,515.445,A,69811,67985,67093238.82,486.9026591,657,135931666.1,145296999.3,
Enugu,Aninri,136221,367.755,B,66225,69996,84045835.6,616.9814904,253,163518743.4,177427695,
Enugu,Awgu,197292,451.444,B,96132,101160,70814656.62,358.9332392,577,140245933.7,151995925.5,
Enugu,Enugu East,277119,388.395,A,131214,145905,95855143.33,345.8988497,111,187425010.1,203042099.2,
Enugu,Enugu North,242140,107.733,A,118895,123245,90107355.89,372.1291645,170,176479363.2,191216909.7,
Enugu,Enugu South,198032,68.287,A,93758,104274,87123436.14,439.9462518,210,167009492.4,181554834.6,
Enugu,Ezeagu,170603,640.844,B,84466,86137,83766420.33,491.0020359,259,159413307.6,173528954,
Enugu,Igbo-Etiti,208333,329.879,C,105262,103071,84577774.78,405.9739685,246,165593040.9,179509302,
Enugu,Igbo-Eze North,258829,297.707,C,126069,132760,91539986.97,353.6697471,149,180015075.3,194915474.9,
Enugu,Igbo-Eze South,147364,160.133,C,72619,74745,83294645.81,565.2306249,269,155899527.2,170125557.9,
Enugu,Isi-Uzo,148597,889.615,A,72497,76100,77894446.45,524.1993206,383,150057630.7,163147227.3,
Enugu,Nkanu East,153591,804.629,A,75008,78583,81550249.39,530.9572136,306,154158698.8,168007424.2,
Enugu,Nkanu West,147385,227.569,A,72706,74679,79179575.22,537.2295364,356,151252678.8,164626348.2,
Enugu,Nsukka,309448,491.13,C,149418,160030,102547908,331.3897909,69,198925043.4,215653201.6,
Enugu,Oji-River,128741,407.87,B,61719,67022,70362289.28,546.5414225,589,138791215.4,150513399.9,
Enugu,Udenu,178687,251.849,C,88381,90306,77879675.38,435.8441038,385,154055302.3,166861601,
Enugu,Udi,238305,908.705,B,117914,120391,88431332.97,371.0846729,194,173171906.8,187661065.1,
Enugu,Uzo-Uwani,127150,866.622,C,63759,63391,73233365.48,575.9604049,513,141692878.1,154033518.8,
Gombe,Akko,337435,2705.966,A,177515,159920,116845124.3,346.2744655,32,215993018.8,237017913.7,
Gombe,Balanga,211490,1670.886,B,108494,102996,84856726.08,401.2328057,241,163790705.5,179312332,
Gombe,Billiri,202680,757.449,B,103201,99479,85406430.43,421.3855853,235,163010308.7,178743608.6,
Gombe,Dukku,207658,3948.886,C,107583,100075,93061830.56,448.1495081,132,172171713.2,189454617.1,
Gombe,Funakaye,237687,1463.021,C,132054,105633,90515366.47,380.8174888,165,173208403,189690744.4,
Gombe,Gombe,266844,53.434,C,146721,120123,98559736.01,369.35339,98,186389796.8,204252340.6,
Gombe,Kaltungo,160392,905.88,B,80177,80215,77279940.66,481.8191722,406,147009476.5,161535913.3,
Gombe,Kwami,193995,1844.865,C,99778,94217,82896971.44,427.3149898,276,159313670.9,174587420,
Gombe,Nafada (Bajoga),140185,1643.72,C,79009,61176,75575720.58,539.1141747,451,143567906.1,157847253.8,
Gombe,Shomgom,150948,946.828,B,76450,74498,71674003.56,474.8257914,552,141023367.5,154364604.4,
Gombe,Yamaltu/Deba,255726,2041.099,A,133246,122480,97823390.96,382.5320498,101,183870083.6,201697959.7,
Imo,Aboh-Mbaise,194779,186.118,A,98480,96299,76468170.56,392.5893991,436,150084396.5,162784220.6,
Imo,Ahiazu-Mbaise,170824,114.773,A,86326,84498,71960402.98,421.2546421,543,141853537.7,153857673.3,
Imo,Ehime-Mbano,130575,170.266,C,65237,65338,66109272.23,506.2934883,669,130121871.2,141296150.2,
Imo,Ezinihitte,168767,110.323,A,84725,84042,70312310.77,416.6235743,591,139343793.8,151058704.2,
Imo,Ideato North,156161,192.206,B,78753,77408,75396334.46,482.81155,457,143938262.4,156765102.1,
Imo,Ideato South,159654,89.381,B,81125,78529,75648797.07,473.8296383,450,144410841.6,157275834.3,
Imo,Ihitte/Uboma,119419,104.983,C,60492,58927,67709663.25,566.9923819,640,130509629.1,142107825.2,
Imo,Ikeduru,149737,180.404,A,75025,74712,71718556.7,478.963494,549,138705972.7,150861685.4,
Imo,Isiala Mbano,197921,167.201,C,100835,97086,80689176.69,407.6837561,322,155107933,168646537.4,
Imo,Isu,164328,40.441,B,84299,80029,71317939.25,433.9974883,569,140292205.8,152224291.9,
Imo,Mbaitoli,237474,205.933,A,118959,118515,87967684.89,370.4308046,203,168245180,182917750.1,
Imo,Ngor-Okpala,157858,566.008,A,78829,79029,74710548.62,473.2769237,473,143392852.8,156064514.3,
Imo,Njaba,143485,84.768,B,72401,71084,67491575.26,470.3737343,648,133526037.4,144852204.1,
Imo,Nkwerre,80270,38.447,B,40845,39425,65680295.92,818.2421318,674,129324740.2,140433781.8,
Imo,Nwangele,127691,63.898,B,65022,62669,58510732.28,458.2212707,752,115037427.3,125123488.6,
Imo,Obowo,117432,94.161,C,58204,59228,63424869.62,540.0986922,705,125477045.4,136219117.7,
Imo,Oguta,142340,488.043,B,72549,69791,74458521.86,523.1032869,480,140856889.7,153634564.1,
Imo,Ohaji/Egbema,182891,897.996,B,92604,90287,80592588.33,440.6591266,324,152838766.7,166508561.4,
Imo,Okigwe,132701,323.677,C,67660,65041,70610900.3,532.1052615,582,135214501.2,147301815.7,
Imo,Orlu,142792,132.949,B,69632,73160,62730388.82,439.3130485,717,122198151,132973417.1,
Imo,Orsu,120224,56.408,B,60490,59734,68994807.8,573.8854788,617,134848726.2,146506164.3,
Imo,Oru East,111743,137.009,B,56148,55595,67116983.83,600.6370317,654,129763128,141246421.1,
Imo,Oru West,115704,94.206,B,59108,56596,64919443.38,561.0821007,684,126269467.1,137377388.3,
Imo,Owerri North,176334,199.996,A,87094,89240,67158309.42,380.8585379,653,129472871.9,140988073.1,
Imo,Owerri West,101754,297.127,A,49968,51786,67773336.97,666.050838,639,131443288.4,142994249.7,
Imo,Owerri-Municipal,125337,58.477,A,60882,64455,72099310.19,575.2436247,539,142605448.9,154596237.9,
Imo,Unuimo,99368,87.619,C,50779,48589,64498936.09,649.0916199,689,124132753.3,135271338.7,
Jigawa,Auyo,132268,536.833,B,67409,64859,67354831.39,509.229983,651,135375606.9,144388246.1,
Jigawa,Babura,212955,1042.352,C,106373,106582,79661315.74,374.0758176,344,159184578.9,170054321.4,
Jigawa,Biriniwa,142015,1476.401,B,73864,68151,98861865.36,696.1367839,95,194533498,208426190.7,
Jigawa,Birnin Kudu,314108,1647.988,A,153997,160111,74777444.36,238.0628458,472,144984465.7,155448904.1,
Jigawa,Buji,97284,571.509,A,48984,48300,62944720.58,647.0202765,711,124946357.1,133775045.8,
Jigawa,Dutse,251135,1147.246,A,125773,125362,88357106.99,351.8311147,196,125860520.3,134276275.3,
Jigawa,Gagarawa,82153,685.787,C,41529,40624,64165570.37,781.0496314,693,173906869.2,186235527.2,
Jigawa,Garki,150261,1476.301,C,74730,75531,74155381.14,493.5104993,490,145617718.9,155860064,
Jigawa,Gumel,106371,234.703,C,54865,51506,64955192.6,610.6475694,683,129397184.7,138140966.8,
Jigawa,Guri,113363,1112.239,B,58426,54937,68621625.34,605.3264764,625,134511579.6,143946790.8,
Jigawa,Gwaram,271368,1986.569,A,137785,133583,95456662.43,351.7609388,116,185309579.8,198872427.6,
Jigawa,Gwiwa,128730,473.468,C,64760,63970,70577176.45,548.2574105,584,137948484.1,147702981.2,
Jigawa,Hadejia,104286,34.063,B,54171,50115,59578641.19,571.3004736,745,123231540.9,130868251.9,
Jigawa,Jahun,229882,1225.131,A,113694,116188,81888941.13,356.2216317,297,164458432.2,175597027.8,
Jigawa,Kafin Hausa,267284,1443.694,B,135012,132272,92104094.93,344.5926241,141,181389088.3,194266915.3,
Jigawa,Kaugama,128981,925.701,B,64592,64389,67503432.53,523.3595067,647,135000049.1,144081399.9,
Jigawa,Kazaure,161161,387.026,C,82513,78648,71431427.65,443.2302334,565,143834760.3,153422625,
Jigawa,Kiri Kasamma,192583,835.604,B,98430,94153,74501730.3,386.8551757,478,151249852.3,161198065.7,
Jigawa,Kiyawa,172952,1075.51,A,87862,85090,76971208.71,445.0437619,417,151501891.2,162138687,
Jigawa,Maigatari,177057,914.565,C,89722,87335,77636754.53,438.4845249,394,153148342.4,163860521.7,
Jigawa,Malam Madori,164791,803.523,B,85165,79626,72730071.97,441.347355,528,145263721.5,155123194.6,
Jigawa,Miga,127876,613.336,A,63067,64809,66712321.73,521.6954059,661,134185473.4,143097461.4,
Jigawa,Ringim,192407,1106.048,C,95581,96826,81870595.29,425.5073635,298,159486484.9,170966921.6,
Jigawa,Roni,77414,338.524,C,39618,37796,60543997.56,782.0807291,741,120587238.1,128684600.8,
Jigawa,Sule-Tankarkar,134813,1347.58,C,65985,68828,75989946.71,563.6692805,446,144795307.1,155619680.1,
Jigawa,Taura,131861,683.595,C,66107,65754,69112471.39,524.1312548,614,137291674.7,146673173.1,
Jigawa,Yankwashi,95643,390.324,C,48062,47581,64041319.49,669.5871051,697,126860975.3,135520475,
Kaduna,Birnin-Gwari,258581,6409.27,B,130919,127662,119903813.3,463.6992405,24,213882454.9,229225885.4,
Kaduna,Chikun,372272,4800.502,B,187433,184839,121921355.6,327.5061127,19,231598814.2,246282421.4,
Kaduna,Giwa,292384,2145.579,B,145608,146776,100899658.1,345.0929535,81,197363014.4,208425186.3,
Kaduna,Igabi,430753,3860.97,B,217414,213339,127720978.9,296.5063015,11,148182159,156040893.2,
Kaduna,Ikara,194723,887.176,A,95598,99125,85561534.78,439.4012766,230,246307555,261622829.5,
Kaduna,Jaba,155973,378.712,C,77415,78558,74609490.04,478.3487529,474,168002169.7,176727876.1,
Kaduna,Jema'A,278202,1707.113,C,140724,137478,99412253.62,357.3383858,90,150710694.5,157511635.1,
Kaduna,Kachia,252568,4772.2,C,127624,124944,109662056.8,434.1882457,46,194686503.9,205510179.4,
Kaduna,Kaduna North,364575,74.92,B,187075,177500,103597843,284.1605788,64,201447142,214729917.6,
Kaduna,Kaduna South,402731,61.365,B,204969,197762,110606903,274.6421383,45,209873893.2,220834269.7,
Kaduna,Kagarko,239058,1915.863,C,121041,118017,95583616.96,399.8344208,114,223614943.4,235620394,
Kaduna,Kajuru,109810,2904.298,B,54506,55304,77691293.28,707.5065411,389,185393723.3,195771275.2,
Kaduna,Kaura,174626,499.102,C,88565,86061,82810558.19,474.2166584,277,168779528.4,176664293.2,
Kaduna,Kauru,221276,2545.844,C,111119,110157,85267693.96,385.3454236,236,164481558.8,173369008.8,
Kaduna,Kubau,280704,2598.386,A,141528,139176,98705702.94,351.6362536,96,194345297.1,204990745.3,
Kaduna,Kudan,138956,415.758,A,71704,67252,76559455.15,550.9618523,432,150683962.9,158044385.5,
Kaduna,Lere,339740,2230.498,A,170396,169344,106526589.8,313.5532755,56,209576802.8,221395429.3,
Kaduna,Makarfi,146574,562.39,A,73292,73282,71651288.34,488.8403696,554,146213063.5,152482046.6,
Kaduna,Sabon-Gari,291358,273.779,A,149111,142247,94543783.58,324.493522,123,190375691.8,200108103.9,
Kaduna,Sanga,151485,1289.433,C,76482,75003,79268067.04,523.2733739,353,155068240.3,162897160.5,
Kaduna,Soba,291173,2317.993,A,145145,146028,101037868.7,347.002877,79,198430296.2,209457485,
Kaduna,Zangon-Kataf,318991,2748.78,C,161870,157121,113041005.3,354.3705161,38,214823502.9,228138737.1,
Kaduna,Zaria,406990,311.257,A,210900,196090,115424632.9,283.6055747,33,229732064.1,242688171.5,
Kano,Ajingi,172610,746.28,C,86605,86005,74070309.32,429.1194561,495,120673457.7,152103030.2,
Kano,Albasu,187639,415.203,C,94862,92777,75867462.78,404.3267273,447,124290365.5,156425832.8,
Kano,Bagwai,161533,423.676,B,83511,78022,69176178.99,428.2479678,612,115141559.9,144347362.1,
Kano,Bebeji,191916,746.777,C,97351,94565,75046590.65,391.0387391,469,123442617.9,155199510.1,
Kano,Bichi,278309,640.858,B,139346,138963,90958938.34,326.8271538,159,148312000.1,186818536.8,
Kano,Bunkure,174467,508.183,C,87185,87282,72467433.62,415.3647029,534,118922027.3,149619082.2,
Kano,Dala,418759,19.926,A,237943,180816,116970320.1,279.3261043,31,188622531.3,238186403.4,
Kano,Dambatta,210474,767.455,B,105538,104936,79693725.66,378.6392887,343,129815861,163606071.9,
Kano,Dawakin Kudu,225497,401.149,A,116109,109388,85667661.59,379.9059925,227,137054495.4,173525170.9,
Kano,Dawakin Tofa,246197,501.377,B,126390,119807,86267653.62,350.4009132,220,140551351.8,177097879.1,
Kano,Doguwa,150645,1527.783,C,77849,72796,79958192.23,530.772294,336,122448002.8,156893592.6,
Kano,Fagge,200095,21.657,A,111859,88236,78333754.47,391.482818,375,127476852.8,160705101,
Kano,Gabasawa,211204,633.516,B,107869,103335,81847698.34,387.5291109,299,131999152.3,166785622.6,
Kano,Garko,161966,469.212,C,82025,79941,73008514.2,450.7644456,519,118246067.4,149278858.6,
Kano,Garum Mallam,118622,223.388,A,71515,47107,72627538.11,612.2602731,530,111787608.1,143068091.4,
Kano,Gaya,207419,640.026,C,105199,102220,78493727.1,378.4307469,371,127900639.7,161184614,
Kano,Gezawa,282328,355.481,A,143380,138948,89634394.96,317.4831932,176,147886856.4,185716718.1,
Kano,Gwale,357827,19.119,A,219201,138626,107764893.8,301.1647913,53,173477961.6,219189983,
Kano,Gwarzo,183624,410.55,B,94669,88955,74091026.59,403.4931523,493,122006200,153353783,
Kano,Kabo,153158,355.932,B,83156,70002,71391638.7,466.130654,566,115758351.3,146102558.7,
Kano,Kano Municipal,371243,18.176,A,219636,151607,104018355.3,280.189405,62,170860613.2,214757391.2,
Kano,Karaye,144045,499.562,C,71727,72318,69228256.76,480.6015951,607,112320539.3,141751046.6,
Kano,Kibiya,138618,420.494,C,70942,67676,69865492.23,504.0145741,599,112220533,141997847.3,
Kano,Kiru,267168,966.63,C,140565,126603,90134891.29,337.3715838,168,145989116.6,184218363.1,
Kano,Kumbotso,294391,164.704,A,166171,128220,92097872.7,312.8420118,142,151770292.8,190642781.2,
Kano,Kunchi,110170,703.802,B,55221,54949,70622474.68,641.0318116,581,129641174.7,143849295,
Kano,Kura,143094,215.526,A,76921,66173,69162969.26,483.3394081,613,132508883.8,146043452.7,
Kano,Madobi,137685,285.544,A,71095,66590,69225577.14,502.7822721,608,131512638.3,145137059.8,
Kano,Makoda,220094,462.918,B,110014,110080,82043796.98,372.7670767,296,157181428.2,173171246.3,
Kano,Minjibir,219611,435.582,A,108218,111393,82685623.78,376.5094817,282,156743599.8,172972145,
Kano,Nasarawa,596411,35.653,A,323740,272671,142961252.2,239.7025746,4,274712318.1,302254666.8,
Kano,Rano,148276,542.104,C,75997,72279,71606134.63,482.9246448,555,135329507.3,149459558.9,
Kano,Rimin Gado,103371,235.389,B,53245,50126,70866518.32,685.5551201,575,129079838.8,143406295.8,
Kano,Rogo,227607,835.222,C,113104,114503,84829017.26,372.6995095,242,160983034.4,177610791.7,
Kano,Shanono,139128,728.671,B,68466,70662,69992115.56,503.0771344,596,132894644.9,146671199.9,
Kano,Sumaila,250379,1300.907,C,125162,125217,88587817.13,353.8148852,190,168612458,185926697.4,
Kano,Takai,202639,622.779,C,100269,102370,77794305.14,383.9058875,387,149844561.6,164968329.1,
Kano,Tarauni,221844,29.676,A,122069,99775,80894690.78,364.6467373,316,155769588.5,171485278.1,
Kano,Tofa,98603,210.817,B,49870,48733,63684630.19,645.8690931,701,120174922.6,132793733.8,
Kano,Tsanyawa,157730,515.281,B,80638,77092,70214566.42,445.1567008,593,135421789.5,149094073.8,
Kano,Tudun Wada,228658,1252.345,C,113791,114867,86577054,378.6312047,216,163455345.5,180477450.9,
Kano,Ungogo,365737,213.831,A,192372,173365,101223440.3,276.7656549,77,198115428.9,217468182.7,
Kano,Warawa,131858,376.152,A,66800,65058,66058616.74,500.9830025,670,126954803.3,139870268.1,
Kano,Wudil,188639,377.559,C,100357,88282,77675737.69,411.7692401,392,147368341,162626516.6,
Katsina,Bakori,149516,707.595,B,72714,76802,78929916.15,527.9028074,363,151494675.1,164292099.5,
Katsina,Batagarawa,189059,455.203,C,96693,92366,81332651.19,430.1971934,307,158860896.5,171923366.5,
Katsina,Batsari,207874,1163.661,C,104279,103595,88482240.79,425.653236,192,170047121.2,184647505.5,
Katsina,Baure,202941,743.149,A,102127,100814,82960900.56,408.7931988,275,162382536.3,175727251.2,
Katsina,Bindawa,151002,418.425,A,76925,74077,77586543.83,513.8113656,399,150404025.3,162841893.2,
Katsina,Charanchi,136989,494.316,C,70040,66949,72573267.78,529.7744182,532,142876618.2,154214020.1,
Katsina,Dan Musa,113190,828.6,C,58031,55159,77958476.99,688.7399681,382,139944558,151563672,
Katsina,Dandume,145323,439.616,B,74222,71101,73121344.9,503.1642954,516,149932517.5,162523929.4,
Katsina,Danja,125481,521.423,B,63663,61818,72810766.15,580.2533144,522,141893387.6,153477185,
Katsina,Daura,224884,332.931,A,115576,109308,88161933.88,392.032932,199,171126994.6,185548109.1,
Katsina,Dutsi,120902,297.875,A,61430,59472,72761552.19,601.8225686,525,140735789.4,152283706.7,
Katsina,Dutsin-Ma,169829,552.323,C,88202,81627,80814213.95,475.8563847,319,156295320.9,169368747.6,
Katsina,Faskari,194400,1824.087,B,97963,96437,88069172.36,453.030722,200,167860305.5,182479379.7,
Katsina,Funtua,225156,466.815,B,117789,107367,87863248.47,390.2327651,204,171577259,185870068.9,
Katsina,Ingawa,169148,937.43,A,86061,83087,76727055.5,453.6090022,429,151774924,163838334.1,
Katsina,Jibia,167435,1091.871,C,85149,82286,86438805.74,516.2529085,218,162541477.5,177003080.2,
Katsina,Kafur,209360,1153.613,B,104620,104740,89229584.29,426.2016827,183,170061682.7,184903435.2,
Katsina,Kaita,182405,975.584,C,93190,89215,85417244.43,468.2834595,234,163366160.6,177438871.6,
Katsina,Kankara,243259,1527.741,B,121815,121444,93669751.2,385.0618115,126,180708742.4,196247305,
Katsina,Kankia,151395,864.164,A,77061,74334,74591329.71,492.693482,475,146960136.2,158666986,
Katsina,Katsina,318132,149.633,C,168906,149226,102731974.6,322.9224806,67,200469385.9,217567611.4,
Katsina,Kurfi,116700,600.935,C,59021,57679,72286632.95,619.4227331,538,139883067,151336482.3,
Katsina,Kusada,98348,409.154,A,50930,47418,68291705.83,694.3883539,630,133007688.2,143645399.4,
Katsina,Mai'Adua,201800,556.596,A,103107,98693,83075836.52,411.6741156,274,163011268.7,176349369.3,
Katsina,Malumfashi,182891,703.755,B,92420,90471,82670433.33,452.0202379,283,160123002.7,173531246.9,
Katsina,Mani,176301,825.642,A,88007,88294,78418847.05,444.8009203,374,154614052.1,167027961.2,
Katsina,Mashi,171070,954.08,A,84105,86965,80065821.1,468.029585,331,155928161.4,168784494.2,
Katsina,Matazu,113814,526.975,B,57587,56227,67440608.58,592.5510797,649,134209033.5,144486844.9,
Katsina,Musawa,170006,887.587,B,85788,84218,80696954.96,474.6712173,321,156438211,169463632.2,
Katsina,Rimi,154092,475.638,C,77059,77033,72793510.45,472.4029181,523,145275487.4,156516857.3,
Katsina,Sabuwa,140679,667.548,B,72106,68573,75420458,536.1173878,455,145824463.5,157879503.5,
Katsina,Safana,185207,296.379,C,93410,91797,80924603.16,436.9413854,315,158302176.6,171271308.8,
Katsina,Sandamu,136944,1487.539,A,68512,68432,78431184.66,572.7245053,373,149327627,162114578.4,
Katsina,Zango,156052,633.332,A,79771,76281,76868996.06,492.5857795,421,149927337,162165760.9,
Kebbi,Aleiro,67078,365.483,B,34368,32710,61546225.79,917.5322131,731,117088535,128789328.5,
Kebbi,Arewa-Dandi,189728,4077.84,A,94825,94903,100564095.8,530.0435136,84,175486291.6,195602501.6,
Kebbi,Argungu,200248,1354.984,A,99658,100590,84704308.63,422.9970268,244,159688897.8,175830178.9,
Kebbi,Augie,116368,1242.357,A,58185,58183,69937671.54,601.0043271,598,133110717.8,146379654.6,
Kebbi,Bagudo,238014,4944.926,A,118733,119281,93143345.21,391.3355736,131,174563442.4,192368219.2,
Kebbi,Birnin Kebbi,268620,1385.033,B,135426,133194,113955248.4,424.2247352,35,201388935.1,223984267.6,
Kebbi,Bunza,123547,911.697,B,61309,62238,77634557.23,628.3807557,395,142077367.1,157184614.7,
Kebbi,Dandi,146211,2077.829,A,72907,73304,82475441.87,564.0850679,288,150413300.2,166488500,
Kebbi,Fakai,119772,2331.834,C,60441,59331,102460388.3,855.4619468,70,188400700.6,208222491.2,
Kebbi,Gwandu,151077,1064.066,B,74610,76467,71343922.71,472.2355005,568,135171375.1,148746689.9,
Kebbi,Jega,197757,927.594,B,98936,98821,75357802.07,381.0626277,458,143538130.5,157814468.7,
Kebbi,Kalgo,84928,1222.11,B,42262,42666,83136035.72,978.9001945,272,157690725.5,173469392.9,
Kebbi,Koko/Besse,154818,1346.137,B,78419,76399,69187341.27,446.8946845,610,128032066.4,141415310.7,
Kebbi,Maiyama,173759,1068.041,B,85728,88031,79396995.71,456.9374577,350,148430085.1,163658124.2,
Kebbi,Ngaski,126102,2714.307,C,62480,63622,91854806.11,728.416727,145,164856550.9,182926413.7,
Kebbi,Sakaba,91728,1305.673,C,46194,45534,73593500.25,802.301372,505,138103838.8,152194674.5,
Kebbi,Shanga,127142,1699.7,C,63478,63664,72524099.53,570.4181115,533,132283215.1,146437999.9,
Kebbi,Suru,148474,1403.262,A,72912,75562,75261833.33,506.9024431,461,140244456.8,154719997.8,
Kebbi,Wasagu/Danko,265271,4171.59,C,131388,133883,91056749.88,343.2593457,157,160584374.2,178696965.3,
Kebbi,Yauri,100564,1435.282,C,53016,47548,69970817.15,695.78395,597,130808040.6,144248337.3,
Kebbi,Zuru,165335,678.22,C,86354,78981,83576493.33,505.4978881,265,154457900.7,170603267.4,
Kogi,Adavi,217219,730.608,A,108891,108328,89271692.7,410.9755256,181,158344131.2,176599305.8,
Kogi,Ajaokuta,122432,1384.65,A,62995,59437,78936321.88,644.7360321,361,136383389.3,152862611.7,
Kogi,Ankpa,266176,1220.258,B,133705,132471,99621463.61,374.2691438,89,178355190.1,198527032.9,
Kogi,Bassa,139687,1960.875,B,70293,69394,78879254.59,564.685723,364,138681570.3,154982087.8,
Kogi,Dekina,260968,2504.755,B,131394,129574,107852441.6,413.2784157,52,186407315,208652308,
Kogi,Ibaji,127572,1395.951,B,64423,63149,83856062.66,657.3234147,256,142534174.1,160159138.9,
Kogi,Idah,79755,36.386,B,40141,39614,70362852.13,882.237504,588,121338863.5,136123415.7,
Kogi,Igalamela-Odolu,147048,2207.789,B,74489,72559,82451305.95,560.7101487,289,143656360.6,160753234.1,
Kogi,Ijumu,118593,1328.284,C,59582,59011,80860315.9,681.8304276,317,138165907.9,155136687.6,
Kogi,Kabba/Bunu,144579,2757.572,C,72639,71940,85487699.28,591.2871114,232,146629902.6,164491339.3,
Kogi,Kogi,115100,1527.781,C,58864,56236,75253849.06,653.8127633,462,131502480.6,147143440.1,
Kogi,Lokoja,196643,3243.323,C,101145,95498,96077136.95,488.586611,110,164853238.1,184832875.1,
Kogi,Mopa-Muro,43760,918.393,C,22311,21449,63416644.42,1449.192057,706,108970866.2,122394892.6,
Kogi,Ofu,191480,1707.407,B,96671,94809,92198278.93,481.5034412,140,160202441.5,179264876.3,
Kogi,Ogori/Magongo,39807,80.668,A,20051,19756,61566356.88,1546.62137,730,106359632.6,119373551.8,
Kogi,Okehi,223574,672.582,A,112879,110695,89257186.36,399.2288296,182,158035086.4,176307190.7,
Kogi,Okene,325623,333.147,A,163935,161688,111630572.5,342.8215221,43,198542577,221150039,
Kogi,Olamabolo,158490,1150.101,B,78439,80051,84323112.07,532.0405834,250,147321898.5,164762168.7,
Kogi,Omala,107968,1698.286,B,54366,53602,79840996.65,739.4875949,338,135512553.4,152342212.3,
Kogi,Yagba East,147641,1422.371,C,74619,73022,85608851.37,579.8447001,229,147240061.5,165097692,
Kogi,Yagba West,139928,1300.698,C,71071,68857,83765304.43,598.6314707,260,144040717,161531453.9,
Kwara,Asa,124668,1308.316,B,62751,61917,72344115.03,580.2941816,536,139120792,150173403.3,
Kwara,Baruten,206679,9935.467,A,104727,101952,118965703.3,575.606149,26,201146352.9,221006861.2,
Kwara,Edu,201642,2596.408,A,104040,97602,91179743.98,452.1862706,155,169721987.6,183946189.3,
Kwara,Ekiti,54399,488.192,C,27611,26788,55526435.67,1020.725301,770,111184973.4,119448579.8,
Kwara,Ifelodun,204975,3501.718,C,103650,101325,96344160.52,470.0288353,108,175975124.5,191218119.9,
Kwara,Ilorin East,207462,495.076,B,104801,102661,82806580.64,399.1409542,278,160953507.4,173430292.4,
Kwara,Ilorin South,209251,177.607,B,103606,105645,83699005.28,399.9933347,261,162513701.6,175133053.9,
Kwara,Ilorin West,365221,106.455,B,180387,184834,98699490.5,270.2459347,97,199736528,213984486.4,
Kwara,Irepodun,147594,749.338,C,73554,74040,71353260.79,483.4428282,567,141000265.2,151642451.7,
Kwara,Isin,59481,644.433,C,30088,29393,94887498.7,1595.257287,121,163446857.1,179153956.3,
Kwara,Kaiama,124015,7125.225,A,64901,59114,75220105.53,606.5403825,464,139906254,151714479.9,
Kwara,Moro,108715,3337.397,A,54860,53855,66812966.99,614.5699029,659,128167491.7,138426079.6,
Kwara,Offa,88975,96.971,C,44813,44162,55903534.19,628.3060881,765,111966834.2,120282125,
Kwara,Oke-Ero,56970,445.617,C,28358,28612,55666476.3,977.1191206,768,111990884.8,120237694.3,
Kwara,Oyun,94454,484.19,C,47890,46564,63561855.45,672.9397956,703,125227179.6,134774873,
Kwara,Pategi,110852,2975.126,A,57746,53106,76931840.03,694.0049799,418,142247232.3,154374399,
Lagos,Agege,461743,11.263,C,238456,223287,107959403,233.8084238,50,492737266.9,488517565.7,
Lagos,Ajeromi-Ifelodun,687316,12.395,C,352273,335043,138767543.7,201.8977351,5,556836497.2,556952042,
Lagos,Alimosho,1319571,186.195,C,665750,653821,223789126.6,169.5923347,1,730389249.3,742702169.3,
Lagos,Amuwo-Odofin,328975,135.24,C,173742,155233,87466526.82,265.875908,207,451079967.7,443908142.5,
Lagos,Apapa,222986,26.798,A,123163,99823,73537138.28,329.7836558,507,422171889.5,413034836.4,
Lagos,Badagry,237731,442.993,C,119821,117910,82211807.56,345.8186251,292,434959177.3,427410080.4,
Lagos,Epe,181734,1194.24,B,91925,89809,75482999.48,415.3488036,453,419526821.7,411130860.8,
Lagos,Eti-Osa,283791,193.46,A,158858,124933,91062208.64,320.8777186,156,451008299.9,444869706.2,
Lagos,Ibeju/Lekki,117793,457.821,B,60729,57064,60805567.11,516.2069657,739,394715096.6,383854032.7,
Lagos,Ifako-Ijaye,427737,26.769,C,219109,208628,103679614,242.3910347,63,483709818.3,478896458.5,
